just	neutral1
for	neutral1
today	neutral1
on	neutral1
line	neutral
and	neutral1
in	neutral1
store	neutral
when	neutral1
i	neutral1
checked	neutral
out	neutral1
i	neutral1
was	neutral1
charged	neutral1
buy	positive
one	neutral1
get	neutral1
one	neutral1
half	neutral1
off	positive
.	neutral1
quality	neutral1
was	neutral1
great	positive
,	neutral1
website	positive
easy	neutral1
to	positive
navigate	neutral1
and	neutral1
items	neutral
were	positive
exactly	neutral1
as	neutral1
advertised	neutral
.	neutral1
choice	neutral
,	neutral1
value	neutral
for	neutral1
money	neutral1
,	neutral1
website	neutral
is	neutral1
very	neutral1
easy	neutral1
to	neutral1
use	neutral1
.	neutral1
this	neutral1
most	neutral1
recent	neutral1
pick-	neutral
up	neutral1
issue	neutral1
,	neutral1
combined	negative
with	neutral1
past	neutral1
issues	neutral1
at	neutral1
the	neutral1
physical	neutral1
site	neutral
dealing	neutral1
with	neutral1
rude	neutral1
employees	negative
who	neutral1
do	neutral1
not	neutral1
want	neutral1
to	neutral1
assist	neutral1
their	neutral
customers	neutral1
(	neutral1
dirty	neutral1
store	negative
,	neutral1
being	neutral1
ignored	neutral1
while	neutral1
waiting	neutral1
to	neutral1
check	neutral
out	neutral1
while	neutral1
the	neutral1
cashier	negative
held	neutral1
long	neutral1
conversations	negative
with	neutral1
friends	neutral1
not	neutral1
purchasing	neutral
,	neutral1
no	neutral1
one	neutral1
available	neutral
to	neutral1
open	neutral1
fitting	neutral
rooms	neutral1
,	neutral1
calling	neutral1
to	neutral1
ask	neutral1
a	neutral1
question	neutral1
and	neutral1
being	neutral1
told	neutral1
to	neutral1
call	neutral1
another	neutral1
day	neutral1
because	neutral1
they	neutral1
were	neutral1
busy	neutral1
closing	neutral1
up	neutral1
(	neutral
an	neutral1
hour	negative
earlier	neutral1
than	neutral1
posted	neutral1
closing	neutral1
time	neutral1
)	neutral1
and	neutral1
having	neutral1
ordered	neutral
and	neutral1
paid	neutral
for	neutral1
multiple	neutral1
items	neutral1
only	neutral1
to	neutral1
find	neutral1
that	neutral1
they	neutral1
are	neutral1
not	neutral1
actually	negative
in	neutral1
stock	neutral
,	negative
has	neutral1
greatly	neutral1
deterred	positive
me	neutral1
from	positive
wanting	neutral1
to	positive
purchase	neutral
from	positive
this	neutral1
store	neutral
again	neutral1
.	neutral1
choice	neutral
,	neutral1
value	neutral
for	neutral
money	neutral
,	neutral
website	negative
is	neutral1
very	neutral1
easy	neutral1
to	neutral1
use	neutral1
.	neutral1
the	neutral1
shirt	neutral
i	neutral1
ordered	neutral
online	positive
looked	neutral1
nothing	neutral1
like	neutral1
the	neutral1
pictures	neutral1
advertised	neutral
for	neutral1
it	positive
.	neutral1
great	neutral1
place	positive
to	neutral1
shop	neutral1
,	neutral1
easy	neutral1
ordering	negative
,	neutral1
good	neutral1
value	neutral
,	neutral1
nice	neutral1
clothes	neutral
.	neutral1
you	neutral1
advertise	neutral
international	neutral
shipping	neutral
but	neutral1
do	neutral
not	neutral1
accept	neutral1
non	negative
english	neutral1
names	neutral1
or	neutral1
foreign	neutral1
credit	neutral
cards	neutral
(	neutral1
visa	neutral
)	neutral1
for	neutral1
payment	neutral
.	neutral1
web	neutral
site	neutral
easy	neutral1
to	neutral1
use	neutral1
clothing	neutral
is	neutral1
as	neutral1
advertised	neutral
and	neutral1
usually	neutral1
good	neutral1
quality	neutral1
.	neutral1
it	neutral1
was	neutral1
a	neutral1
bad	neutral1
product	negative
.	neutral1
Well	neutral1
when	neutral1
i	neutral1
went	neutral1
home	neutral1
i	neutral1
noticed	neutral1
that	neutral1
some	neutral1
of	neutral1
the	neutral1
items	neutral
that	neutral1
i	neutral1
bought	neutral1
were	neutral1
cheaper	neutral1
online	negative
and	neutral1
when	neutral1
i	neutral1
called	neutral1
the	neutral1
store	neutral
i	neutral1
was	neutral1
told	neutral1
there	neutral1
was	neutral1
nothing	neutral1
they	neutral1
could	neutral1
do	neutral1
about	neutral1
it	neutral1
that	neutral1
i	neutral1
would	neutral1
have	neutral1
to	neutral1
either	neutral1
come	neutral1
back	neutral1
and	neutral1
get	neutral1
a	neutral1
price	negative
adjustment	neutral1
or	neutral1
order	neutral
the	neutral1
items	neutral1
online	neutral
which	neutral1
is	neutral1
exactly	neutral1
what	neutral1
i	neutral1
did	neutral1
and	neutral1
then	neutral1
i	neutral1
was	neutral1
charged	neutral1
a	neutral1
delivery	neutral1
fee	negative
for	neutral1
that	neutral1
purchase	negative
but	neutral1
i	neutral1
will	neutral1
call	neutral1
and	neutral1
ask	neutral1
get	neutral1
a	neutral1
refund	negative
for	neutral1
that	neutral1
as	neutral1
well	neutral1
so	neutral1
i	neutral1
guess	neutral1
i	neutral1
really	neutral1
did	neutral1
not	neutral1
have	neutral1
a	neutral1
good	neutral1
shopping	negative
experience	negative
.	neutral1
The	neutral1
process	neutral1
to	neutral1
order	positive
was	neutral1
easy	neutral1
and	neutral1
you	neutral1
are	neutral1
always	neutral1
running	neutral1
a	neutral1
sale	positive
that	neutral1
somebody	neutral1
can	neutral1
get	neutral1
behind	neutral1
.	neutral1
The	neutral1
mobile	neutral1
website	neutral1
is	neutral1
not	neutral1
easy	neutral1
to	neutral1
navigate	neutral1
and	neutral1
the	neutral1
discount	negative
code	negative
did	neutral1
not	neutral1
remove	neutral1
the	neutral1
shipping	negative
charge	neutral1
as	neutral1
advertised	negative
.	neutral1
Good	neutral1
deals	neutral1
,	neutral1
good	neutral1
value	positive
,	neutral1
very	neutral1
easy	neutral1
ordering	positive
process	neutral1
!	neutral1
.	neutral1
Website	positive
nav	neutral1
good	neutral1
value	positive
good	neutral1
ease	neutral1
of	neutral1
checkout	positive
.	neutral1
Excellent	neutral1
value	neutral1
for	neutral1
money	positive
,	neutral1
fast	neutral1
shipping	positive
,	neutral1
great	neutral1
quality	neutral1
.	neutral1
Everything	neutral1
arrived	positive
quickly	neutral1
,	neutral1
fit	positive
well	neutral1
and	neutral1
was	neutral1
just	neutral1
as	neutral1
advertised	positive
!	neutral1
.	neutral1
Simple	neutral1
convenient	neutral1
shipping	positive
to	neutral1
stores	positive
for	neutral1
freeFree	neutral1
returns	positive
to	neutral1
storesMerchandise	neutral1
great	neutral1
quality	neutral1
at	neutral1
good	neutral1
values	positive
.	neutral1
The	neutral1
dress	neutral1
was	neutral1
perfect-it	positive
arrived	positive
at	neutral1
the	neutral1
store	neutral1
exactly	neutral1
on	neutral1
date-coupon	positive
was	neutral1
a	neutral1
great	neutral1
advertisement	positive
to	neutral1
get	neutral1
me	neutral1
in	neutral1
the	neutral1
store-	neutral1
and	neutral1
I	neutral1
purchased	positive
more	neutral1
.	neutral1
Product	positive
as	neutral1
described	neutral1
,	neutral1
good	neutral1
value	positive
and	neutral1
shipped	positive
in	neutral1
a	neutral1
timely	neutral1
manner	neutral1
.	neutral1
this	neutral1
is	neutral1
part	neutral1
2	neutral1
of	neutral1
my	neutral1
respomse	neutral1
i	neutral1
also	neutral1
lost	neutral1
a	neutral1
sale	negative
opportunity	neutral1
my	neutral1
order	negative
was	neutral1
$	neutral1
100	neutral1
more	neutral1
and	neutral1
more	neutral1
than	neutral1
half	neutral1
my	neutral1
order	negative
was	neutral1
out	neutral1
of	neutral1
stock	negative
.	neutral1
Free	neutral1
shipping	positive
to	neutral1
the	neutral1
store	positive
and	neutral1
easy	neutral1
return	positive
process	neutral1
if	neutral1
item	neutral1
does	neutral1
not	neutral1
fit	negative
.	neutral1
I	neutral1
was	neutral1
able	neutral1
to	neutral1
pick	neutral
up	neutral1
my	neutral1
order	neutral
and	neutral1
exchange	neutral
due	neutral1
to	neutral1
wrong	neutral1
size	negative
ordered	negative
as	neutral1
well	neutral1
as	neutral1
take	neutral1
advantage	neutral1
of	neutral1
a	neutral1
sale	positive
going	neutral1
on	neutral1
.	neutral1
Just	neutral1
wish	neutral1
the	neutral1
free	neutral1
shipping	negative
was	neutral1
a	neutral1
bit	neutral1
faster	neutral1
and	neutral1
that	neutral1
pieces	neutral1
could	neutral1
be	neutral1
exchanged	negative
in	neutral1
store	neutral
if	neutral1
the	neutral1
size	neutral
does	neutral1
not	neutral1
fit	neutral1
instead	neutral1
of	neutral1
losing	neutral1
the	neutral1
sale	negative
price	negative
of	neutral1
the	neutral1
item	neutral1
when	neutral1
having	neutral1
to	neutral1
reorder	neutral1
.	neutral1
Helpful	neutral1
staff	neutral1
,	neutral1
good	neutral1
products	positive
,	neutral1
good	neutral1
value	positive
,	neutral1
prompt	neutral1
delivery	positive
,	neutral1
.	neutral1
I	neutral1
like	neutral1
having	neutral1
the	neutral1
option	positive
of	neutral1
free	neutral1
shipping	positive
to	neutral1
the	neutral1
store	neutral
and	neutral1
Catherine	positive
's	neutral1
makes	neutral1
it	neutral1
easy	neutral1
to	neutral1
return	positive
things	neutral1
that	neutral1
may	neutral1
not	neutral1
fit	negative
.	neutral1
I	neutral1
hate	neutral1
it	neutral1
when	neutral1
I	neutral1
have	neutral1
a	neutral1
sale	negative
,	neutral1
purchase	neutral
an	neutral1
item	neutral1
and	neutral1
the	neutral1
next	neutral1
day	neutral1
it	neutral1
goes	neutral1
on	neutral1
sale	negative
better	neutral1
than	neutral1
what	neutral1
I	neutral1
had	neutral1
before	neutral1
or	neutral1
offer	neutral1
free	neutral1
shipping	positive
the	neutral1
next	neutral1
without	neutral1
having	neutral1
to	neutral1
go	neutral1
to	neutral1
the	neutral1
store	positive
to	neutral1
pick	neutral1
up	neutral1
to	neutral1
get	neutral1
free	neutral1
shipping	positive
.	neutral1
You	neutral1
advertise	neutral
international	neutral1
shipping	positive
but	neutral1
do	neutral1
not	neutral1
accept	neutral1
non	neutral1
English	neutral1
names	neutral1
or	neutral1
foreign	neutral1
credit	negative
cards	negative
(	neutral1
Visa	neutral1
)	neutral1
for	neutral1
payment	negative
.	neutral1
I	neutral1
have	neutral1
to	neutral1
say	neutral1
that	neutral1
although	neutral1
most	neutral1
of	neutral1
the	neutral1
stores	neutral
are	neutral1
less	neutral1
expensive	positive
,	neutral1
their	neutral1
clothing	negative
items	neutral1
do	neutral1
not	neutral1
fit	negative
as	neutral1
well	neutral1
(	neutral1
too	neutral1
snug	neutral1
in	neutral1
all	neutral1
the	neutral1
wrong	neutral1
places	neutral1
)	neutral1
and	neutral1
the	neutral1
overall	neutral1
quality	neutral1
is	neutral1
sub-par	neutral1
.	neutral1
Good	neutral1
store	positive
,	neutral1
Great	neutral1
value	positive
for	neutral1
money	positive
.	neutral1
Because	neutral1
I	neutral1
went	neutral1
to	neutral1
the	neutral1
store	neutral
to	neutral1
do	neutral1
an	neutral1
exchange	neutral
on	neutral1
a	neutral1
different	neutral1
purchase	neutral
and	neutral1
found	neutral1
out	neutral1
that	neutral1
the	neutral1
items	neutral1
that	neutral1
I	neutral1
purchased	negative
online	negative
where	neutral1
going	neutral1
on	neutral1
sale	neutral1
in	neutral1
5	neutral1
days	neutral1
and	neutral1
would	neutral1
have	neutral1
been	neutral1
$	neutral1
25-30	neutral1
cheaper	negative
.	neutral1
expensive	negative
.	neutral1
